,Price
2009-12-02,19.316
2009-12-03,19.119
2009-12-04,18.513
2009-12-05,18.433
2009-12-06,18.433
2009-12-07,18.353
2009-12-08,17.8
2009-12-09,17.173
2009-12-10,17.182
2009-12-11,17.084
2009-12-12,17.209
2009-12-13,17.209
2009-12-14,17.334
2009-12-15,17.449
2009-12-16,17.687
2009-12-17,17.189
2009-12-18,17.314
2009-12-19,17.1715
2009-12-20,17.1715
2009-12-21,17.029
2009-12-22,17.024
2009-12-23,17.184
2009-12-24,17.431
2009-12-25,17.491
2009-12-26,17.491
2009-12-27,17.491
2009-12-28,17.551
2009-12-29,17.1
2009-12-30,16.802
2009-12-31,16.845
2010-01-01,17.154
2010-01-02,17.154
2010-01-03,17.154
2010-01-04,17.463
2010-01-05,17.8
2010-01-06,18.175
2010-01-07,18.345
2010-01-08,18.47
2010-01-09,18.5825
2010-01-10,18.5825
2010-01-11,18.695
2010-01-12,18.255
2010-01-13,18.55
2010-01-14,18.655
2010-01-15,18.427
2010-01-16,18.613500000000002
2010-01-17,18.613500000000002
2010-01-18,18.8
2010-01-19,18.8
2010-01-20,17.88
2010-01-21,17.51
2010-01-22,16.932
2010-01-23,17.0385
2010-01-24,17.0385
2010-01-25,17.145
2010-01-26,16.86
2010-01-27,16.44
2010-01-28,16.212
2010-01-29,16.2
2010-01-30,16.435499999999998
2010-01-31,16.435499999999998
2010-02-01,16.671
2010-02-02,16.754
2010-02-03,16.328
2010-02-04,15.36
2010-02-05,14.84
2010-02-06,14.967500000000001
2010-02-07,14.967500000000001
2010-02-08,15.095
2010-02-09,15.447
2010-02-10,15.312
2010-02-11,15.603
2010-02-12,15.46
2010-02-13,15.804
2010-02-14,15.804
2010-02-15,16.148
2010-02-16,16.161
2010-02-17,16.11
2010-02-18,16.072
2010-02-19,16.426
2010-02-20,16.3305
2010-02-21,16.3305
2010-02-22,16.235
2010-02-23,15.901
2010-02-24,15.952
2010-02-25,16.132
2010-02-26,16.521
2010-02-27,16.495
2010-02-28,16.495
2010-03-01,16.469
2010-03-02,17.064
2010-03-03,17.329
2010-03-04,17.176
2010-03-05,17.382
2010-03-06,17.326999999999998
2010-03-07,17.326999999999998
2010-03-08,17.272
2010-03-09,17.338
2010-03-10,17.018
2010-03-11,17.16
2010-03-12,17.048
2010-03-13,17.078
2010-03-14,17.078
2010-03-15,17.108
2010-03-16,17.354
2010-03-17,17.523
2010-03-18,17.422
2010-03-19,17.032
2010-03-20,16.9835
2010-03-21,16.9835
2010-03-22,16.935
2010-03-23,17.027
2010-03-24,16.641
2010-03-25,16.741
2010-03-26,16.906
2010-03-27,17.1465
2010-03-28,17.1465
2010-03-29,17.387
2010-03-30,17.33
2010-03-31,17.54
2010-04-01,17.904
2010-04-02,18.018
2010-04-03,18.018
2010-04-04,18.018
2010-04-05,18.132
2010-04-06,17.944
2010-04-07,18.213
2010-04-08,18.142
2010-04-09,18.366
2010-04-10,18.3975
2010-04-11,18.3975
2010-04-12,18.429
2010-04-13,18.262
2010-04-14,18.429
2010-04-15,18.448
2010-04-16,17.687
2010-04-17,17.715
2010-04-18,17.715
2010-04-19,17.743
2010-04-20,17.836
2010-04-21,18.093
2010-04-22,18.023
2010-04-23,18.207
2010-04-24,18.28
2010-04-25,18.28
2010-04-26,18.353
2010-04-27,18.134
2010-04-28,18.121
2010-04-29,18.579
2010-04-30,18.639
2010-05-01,18.7395
2010-05-02,18.7395
2010-05-03,18.84
2010-05-04,17.842
2010-05-05,17.534
2010-05-06,17.515
2010-05-07,18.451
2010-05-08,18.5015
2010-05-09,18.5015
2010-05-10,18.552
