,Price
2021-10-13,3401.5
2021-10-14,3528.5
2021-10-15,3794.5
2021-10-16,3745.5
2021-10-17,3745.5
2021-10-18,3696.5
2021-10-19,3508.0
2021-10-20,3563.5
2021-10-21,3429.5
2021-10-22,3447.5
2021-10-23,3453.5
2021-10-24,3453.5
2021-10-25,3459.5
2021-10-26,3425.0
2021-10-27,3335.0
2021-10-28,3372.0
2021-10-29,3378.5
2021-10-30,3368.0
2021-10-31,3368.0
2021-11-01,3357.5
2021-11-02,3342.5
2021-11-03,3307.0
2021-11-04,3240.5
2021-11-05,3228.5
2021-11-06,3249.75
2021-11-07,3249.75
2021-11-08,3271.0
2021-11-09,3281.5
2021-11-10,3292.0
2021-11-11,3279.0
2021-11-12,3267.5
2021-11-13,3242.25
2021-11-14,3242.25
2021-11-15,3217.0
2021-11-16,3223.0
2021-11-17,3192.0
2021-11-18,3159.0
2021-11-19,3238.0
2021-11-20,3293.25
2021-11-21,3293.25
2021-11-22,3348.5
2021-11-23,3301.0
2021-11-24,3322.0
2021-11-25,3300.5
2021-11-26,3194.0
2021-11-27,3196.0
2021-11-28,3196.0
2021-11-29,3198.0
2021-11-30,3200.5
2021-12-01,3202.5
2021-12-02,3146.0
2021-12-03,3161.5
2021-12-04,3162.0
2021-12-05,3162.0
2021-12-06,3162.5
2021-12-07,3226.5
2021-12-08,3310.0
2021-12-09,3310.0
2021-12-10,3328.5
2021-12-11,3326.75
2021-12-12,3326.75
2021-12-13,3325.0
2021-12-14,3304.5
2021-12-15,3271.5
2021-12-16,3422.0
2021-12-17,3387.0
2021-12-18,3370.75
2021-12-19,3370.75
2021-12-20,3354.5
2021-12-21,3427.5
2021-12-22,3531.5
2021-12-23,3527.0
2021-12-24,3519.0
2021-12-25,3516.0
2021-12-26,3516.0
2021-12-27,3516.0
2021-12-28,3516.0
2021-12-29,3513.0
2021-12-30,3532.5
2021-12-31,3534.0
2022-01-01,3569.0
2022-01-02,3569.0
2022-01-03,3569.0
2022-01-04,3604.0
2022-01-05,3588.0
2022-01-06,3550.0
2022-01-07,3533.0
2022-01-08,3505.0
2022-01-09,3505.0
2022-01-10,3477.0
2022-01-11,3556.0
2022-01-12,3552.0
2022-01-13,3563.5
2022-01-14,3521.0
2022-01-15,3514.5
2022-01-16,3514.5
2022-01-17,3508.0
2022-01-18,3567.0
2022-01-19,3581.5
2022-01-20,3649.5
2022-01-21,3635.0
2022-01-22,3615.25
2022-01-23,3615.25
2022-01-24,3595.5
2022-01-25,3572.5
2022-01-26,3610.0
2022-01-27,3630.5
2022-01-28,3609.5
2022-01-29,3597.75
2022-01-30,3597.75
2022-01-31,3586.0
2022-02-01,3602.5
2022-02-02,3610.0
2022-02-03,3596.5
2022-02-04,3612.5
2022-02-05,3618.75
2022-02-06,3618.75
2022-02-07,3625.0
2022-02-08,3593.0
2022-02-09,3644.5
2022-02-10,3703.0
2022-02-11,3626.5
2022-02-12,3600.5
2022-02-13,3600.5
2022-02-14,3574.5
2022-02-15,3582.0
2022-02-16,3584.0
2022-02-17,3606.0
2022-02-18,3575.5
2022-02-19,3566.75
2022-02-20,3566.75
2022-02-21,3558.0
2022-02-22,3605.0
2022-02-23,3571.5
2022-02-24,3641.0
2022-02-25,3621.5
2022-02-26,3643.75
2022-02-27,3643.75
2022-02-28,3666.0
2022-03-01,3746.0
2022-03-02,3861.0
2022-03-03,3920.5
2022-03-04,4051.0
2022-03-05,4081.75
2022-03-06,4081.75
2022-03-07,4112.5
2022-03-08,4135.5
2022-03-09,3940.0
2022-03-10,3863.0
2022-03-11,3815.0
2022-03-12,3812.0
2022-03-13,3812.0
2022-03-14,3809.0
2022-03-15,3798.0
2022-03-16,3808.5
2022-03-17,3825.5
2022-03-18,3826.0
2022-03-19,3883.0
2022-03-20,3883.0
2022-03-21,3940.0
2022-03-22,3888.0
2022-03-23,4100.0
2022-03-24,4039.0
2022-03-25,4066.5
2022-03-26,4077.0
2022-03-27,4077.0
2022-03-28,4087.5
2022-03-29,4027.0
2022-03-30,4149.0
2022-03-31,4173.5
2022-04-01,4339.0
2022-04-02,4354.0
2022-04-03,4354.0
2022-04-04,4369.0
2022-04-05,4296.5
2022-04-06,4274.0
2022-04-07,4188.0
2022-04-08,4254.5
2022-04-09,4272.25
2022-04-10,4272.25
2022-04-11,4290.0
2022-04-12,4376.0
2022-04-13,4461.5
2022-04-14,4412.0
2022-04-15,4455.25
2022-04-16,4455.25
2022-04-17,4455.25
2022-04-18,4455.25
2022-04-19,4498.5
2022-04-20,4418.0
2022-04-21,4450.0
2022-04-22,4434.5
2022-04-23,4301.5
2022-04-24,4301.5
2022-04-25,4168.5
2022-04-26,4183.5
2022-04-27,4219.5
2022-04-28,4136.5
2022-04-29,4107.0
2022-04-30,4034.25
2022-05-01,4034.25
2022-05-02,4034.25
2022-05-03,3961.5
2022-05-04,3965.0
2022-05-05,3904.5
2022-05-06,3772.0
2022-05-07,3693.5
2022-05-08,3693.5
2022-05-09,3615.0
2022-05-10,3597.5
2022-05-11,3668.5
2022-05-12,3530.0
2022-05-13,3489.5
2022-05-14,3526.5
2022-05-15,3526.5
2022-05-16,3563.5
2022-05-17,3661.5
2022-05-18,3620.0
2022-05-19,3714.5
2022-05-20,3707.0
2022-05-21,3746.5
2022-05-22,3746.5
2022-05-23,3786.0
2022-05-24,3790.5
2022-05-25,3750.5
2022-05-26,3735.5
2022-05-27,3843.5
2022-05-28,3872.0
2022-05-29,3872.0
2022-05-30,3900.5
2022-05-31,3913.5
2022-06-01,3864.5
2022-06-02,3868.75
2022-06-03,3868.75
2022-06-04,3868.75
2022-06-05,3868.75
2022-06-06,3873.0
2022-06-07,3797.0
2022-06-08,3821.5
2022-06-09,3762.0
2022-06-10,3692.5
2022-06-11,3653.0
2022-06-12,3653.0
2022-06-13,3613.5
2022-06-14,3596.5
2022-06-15,3643.0
2022-06-16,3577.5
2022-06-17,3523.5
2022-06-18,3520.5
2022-06-19,3520.5
2022-06-20,3517.5
2022-06-21,3592.0
2022-06-22,3536.5
2022-06-23,3491.5
2022-06-24,3350.0
2022-06-25,3334.0
2022-06-26,3334.0
2022-06-27,3318.0
2022-06-28,3333.0
2022-06-29,3360.0
2022-06-30,3157.0
2022-07-01,3029.0
2022-07-02,3073.5
2022-07-03,3073.5
2022-07-04,3118.0
2022-07-05,2992.0
2022-07-06,2998.0
2022-07-07,3110.0
2022-07-08,3099.0
2022-07-09,3074.25
2022-07-10,3074.25
2022-07-11,3049.5
2022-07-12,3019.5
2022-07-13,2933.5
2022-07-14,2866.5
2022-07-15,2931.5
2022-07-16,2962.0
2022-07-17,2962.0
2022-07-18,2992.5
2022-07-19,2948.5
2022-07-20,3001.5
2022-07-21,2953.5
2022-07-22,2993.5
2022-07-23,2991.5
2022-07-24,2991.5
2022-07-25,2989.5
2022-07-26,3034.5
2022-07-27,3037.5
2022-07-28,3160.0
2022-07-29,3308.5
2022-07-30,3318.25
2022-07-31,3318.25
2022-08-01,3328.0
2022-08-02,3312.0
2022-08-03,3277.0
2022-08-04,3450.5
2022-08-05,3488.5
2022-08-06,3467.0
2022-08-07,3467.0
2022-08-08,3445.5
2022-08-09,3536.5
2022-08-10,3608.5
2022-08-11,3686.5
2022-08-12,3589.0
2022-08-13,3576.25
2022-08-14,3576.25
2022-08-15,3563.5
2022-08-16,3672.0
2022-08-17,3513.5
2022-08-18,3472.5
2022-08-19,3487.5
2022-08-20,3492.25
2022-08-21,3492.25
2022-08-22,3497.0
2022-08-23,3484.5
2022-08-24,3513.5
2022-08-25,3548.0
2022-08-26,3565.5
2022-08-27,3523.75
2022-08-28,3523.75
2022-08-29,3523.75
2022-08-30,3482.0
2022-08-31,3459.5
2022-09-01,3259.5
2022-09-02,3135.5
2022-09-03,3166.5
2022-09-04,3166.5
2022-09-05,3197.5
2022-09-06,3166.5
2022-09-07,3123.5
2022-09-08,3154.0
2022-09-09,3167.5
2022-09-10,3182.0
2022-09-11,3182.0
2022-09-12,3196.5
2022-09-13,3227.0
2022-09-14,3229.5
2022-09-15,3186.5
2022-09-16,3153.5
2022-09-17,3147.0
2022-09-18,3147.0
2022-09-19,3140.5
2022-09-20,3128.5
2022-09-21,3098.5
2022-09-22,3106.5
2022-09-23,3008.0
2022-09-24,2966.0
2022-09-25,2966.0
2022-09-26,2924.0
2022-09-27,2861.5
2022-09-28,2853.0
2022-09-29,2929.5
2022-09-30,2968.0
2022-10-01,2964.25
2022-10-02,2964.25
2022-10-03,2960.5
2022-10-04,3047.0
2022-10-05,3044.0
2022-10-06,3120.5
2022-10-07,2991.5
2022-10-08,2977.75
2022-10-09,2977.75
2022-10-10,2964.0
2022-10-11,2928.5
2022-10-12,2908.5
2022-10-13,2901.0
2022-10-14,2941.0
2022-10-15,2903.75
2022-10-16,2903.75
2022-10-17,2866.5
2022-10-18,2863.5
2022-10-19,2899.0
2022-10-20,2964.0
2022-10-21,2928.0
2022-10-22,2943.0
2022-10-23,2943.0
2022-10-24,2958.0
2022-10-25,2905.0
2022-10-26,2948.5
2022-10-27,2942.0
2022-10-28,2821.5
2022-10-29,2759.25
2022-10-30,2759.25
2022-10-31,2697.0
2022-11-01,2743.5
2022-11-02,2748.5
2022-11-03,2720.0
2022-11-04,2874.0
2022-11-05,2880.0
2022-11-06,2880.0
2022-11-07,2886.0
2022-11-08,2931.0
2022-11-09,2853.5
2022-11-10,2884.0
2022-11-11,3024.5
2022-11-12,3078.0
2022-11-13,3078.0
2022-11-14,3131.5
2022-11-15,3111.5
2022-11-16,3053.5
2022-11-17,2987.0
2022-11-18,3031.0
2022-11-19,2968.5
2022-11-20,2968.5
2022-11-21,2906.0
2022-11-22,2914.5
2022-11-23,2906.5
2022-11-24,2918.0
2022-11-25,2920.5
2022-11-26,2928.75
2022-11-27,2928.75
2022-11-28,2937.0
2022-11-29,2934.5
2022-11-30,3037.5
2022-12-01,3079.5
2022-12-02,3079.0
2022-12-03,3102.5
2022-12-04,3102.5
2022-12-05,3126.0
2022-12-06,3156.0
2022-12-07,3183.0
2022-12-08,3236.5
2022-12-09,3240.5
2022-12-10,3255.0
2022-12-11,3255.0
2022-12-12,3269.5
2022-12-13,3318.5
2022-12-14,3238.5
2022-12-15,3160.0
2022-12-16,3018.0
2022-12-17,3015.0
2022-12-18,3015.0
2022-12-19,3012.0
2022-12-20,3082.5
2022-12-21,3009.5
2022-12-22,2948.0
2022-12-23,2965.0
2022-12-24,2985.25
2022-12-25,2985.25
2022-12-26,2985.25
2022-12-27,2985.25
2022-12-28,3005.5
2022-12-29,2984.5
2022-12-30,2972.5
2022-12-31,2987.25
2023-01-01,2987.25
2023-01-02,2987.25
2023-01-03,3002.0
2023-01-04,2992.0
2023-01-05,3005.0
2023-01-06,3023.5
2023-01-07,3114.5
2023-01-08,3114.5
2023-01-09,3205.5
2023-01-10,3160.5
2023-01-11,3207.0
2023-01-12,3235.5
2023-01-13,3324.0
2023-01-14,3314.25
2023-01-15,3314.25
2023-01-16,3304.5
2023-01-17,3295.0
2023-01-18,3405.0
2023-01-19,3457.5
2023-01-20,3420.5
2023-01-21,3420.5
2023-01-22,3420.5
2023-01-23,3420.5
2023-01-24,3429.0
2023-01-25,3450.0
2023-01-26,3486.5
2023-01-27,3413.5
2023-01-28,3429.75
2023-01-29,3429.75
2023-01-30,3446.0
2023-01-31,3389.0
2023-02-01,3349.5
2023-02-02,3382.5
2023-02-03,3241.5
2023-02-04,3186.25
2023-02-05,3186.25
2023-02-06,3131.0
2023-02-07,3136.5
2023-02-08,3132.0
2023-02-09,3123.0
2023-02-10,3042.5
2023-02-11,3070.0
2023-02-12,3070.0
2023-02-13,3097.5
2023-02-14,3082.5
2023-02-15,3018.5
2023-02-16,3003.5
2023-02-17,3058.0
2023-02-18,3092.0
2023-02-19,3092.0
2023-02-20,3126.0
2023-02-21,3135.5
2023-02-22,3057.0
2023-02-23,3034.5
2023-02-24,2964.0
2023-02-25,2976.25
2023-02-26,2976.25
2023-02-27,2988.5
2023-02-28,3000.5
2023-03-01,3115.5
2023-03-02,3048.0
2023-03-03,3077.5
2023-03-04,3055.0
2023-03-05,3055.0
2023-03-06,3032.5
2023-03-07,2954.0
2023-03-08,2975.0
2023-03-09,2974.0
2023-03-10,2937.0
2023-03-11,2941.75
2023-03-12,2941.75
2023-03-13,2946.5
2023-03-14,2909.5
2023-03-15,2866.0
2023-03-16,2857.5
2023-03-17,2895.0
2023-03-18,2890.25
2023-03-19,2890.25
2023-03-20,2885.5
2023-03-21,2864.5
2023-03-22,2866.0
2023-03-23,2907.0
2023-03-24,2891.5
2023-03-25,2901.75
2023-03-26,2901.75
2023-03-27,2912.0
2023-03-28,2936.5
2023-03-29,2968.0
2023-03-30,2932.0
2023-03-31,2922.5
2023-04-01,2910.5
2023-04-02,2910.5
2023-04-03,2898.5
2023-04-04,2831.5
2023-04-05,2789.5
2023-04-06,2779.0
2023-04-07,2768.25
2023-04-08,2768.25
2023-04-09,2768.25
2023-04-10,2768.25
2023-04-11,2757.5
2023-04-12,2785.0
2023-04-13,2837.0
2023-04-14,2856.5
2023-04-15,2844.25
2023-04-16,2844.25
2023-04-17,2832.0
2023-04-18,2871.0
2023-04-19,2790.0
2023-04-20,2770.0
2023-04-21,2719.0
